Bus ID,lat,lng,Zone,Sub Name,Bus Name,Area,BaseKV,PU Volt,Volt (kV),Angle (Deg),MW Load,Load Mvar,Gen MW,Sub Num,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Zone Num,Bus Type,Sub Area
169,32.3182,-100.177,3,NOLAN_4,NOLAN_4_4_169,West,13.8,1.04851,14.469,24.31,0.0,,166.51,4195,29.94,,0,0,1,PV (Remote Reg Primary),0
408,33.6308,-95.59,2,PARIS_7,PARIS_7_9_408,North,13.8,1.04846,14.469,-21.37,0.0,,191.91,2870,34.27,,0,0,1,PV (Remote Reg Primary),0
210337,31.0559,-97.3172,5,TEMPLE_7,TEMPLE_7_3,North_Central,13.8,1.04832,14.467,-26.87,0.0,,136.7,3576,54.76,,0,0,1,PQ (Remote Reg Secondary),0
230272,31.1803,-96.4866,8,FRANKLIN_6,FRANKLIN_6_6,East,24.0,1.0482,25.157,-25.22,0.0,,393.76,3994,56.52,,0,0,1,PQ (Remote Reg Secondary),0
111209,29.4829,-95.6311,7,THOMPSONS_6,THOMPSONS_6_3,Coast,13.8,1.04819,14.465,-44.91,0.0,,311.11,831,54.08,,0,0,1,PQ (Remote Reg Secondary),0
190157,35.2542,-101.1866,2,GROOM_2,GROOM_2_2,North,18.0,1.04817,18.867,40.71,0.0,,200.0,3118,32.47,,0,0,1,PV (Remote Reg Primary),0
409,33.6308,-95.59,2,PARIS_7,PARIS_7_9_409,North,13.8,1.04811,14.464,-20.82,0.0,,230.29,2870,34.27,,0,0,1,PQ (Remote Reg Secondary),0
160258,27.8828,-97.2428,4,INGLESIDE_4,INGLESIDE_4_3,South,13.8,1.04808,14.464,-1.68,0.0,,47.23,2417,27.28,,0,0,1,PV (Remote Reg Primary),0
410,33.6308,-95.59,2,PARIS_7,PARIS_7_9_410,North,13.8,1.04802,14.463,-20.71,0.0,,237.96,2870,34.27,,0,0,1,PQ (Remote Reg Secondary),0
160189,27.8194,-97.4192,4,CORPUS_CHRISTI_27,CORPUS_CHRISTI_27_2,South,13.8,1.04797,14.462,-2.41,0.0,,86.55,2401,41.52,,0,0,1,PV (Remote Reg Primary),0
140331,30.1457,-97.2708,6,BASTROP_5,BASTROP_5_3,South_Central,13.8,1.04795,14.462,-29.6,0.0,,180.23,1814,49.3,,0,0,1,PV (Remote Reg Primary),0
160260,27.8828,-97.2428,4,INGLESIDE_4,INGLESIDE_4_5,South,13.8,1.04779,14.459,-2.05,0.0,,24.83,2417,27.28,,0,0,1,PQ (Remote Reg Secondary),0
111208,29.4829,-95.6311,7,THOMPSONS_6,THOMPSONS_6_2,Coast,24.0,1.04778,25.147,-45.09,0.0,,303.64,831,54.08,,0,0,1,PV (Remote Reg Primary),0
240293,33.3501,-99.54,2,WEINERT_2,WEINERT_2_2,North,13.8,1.04774,14.459,-15.1,0.0,,58.11,4213,30.67,,0,0,1,PV (Remote Reg Primary),0
210338,31.0559,-97.3172,5,TEMPLE_7,TEMPLE_7_4,North_Central,13.8,1.04771,14.458,-26.19,0.0,,199.07,3576,54.76,,0,0,1,PQ (Remote Reg Secondary),0
230271,31.1803,-96.4866,8,FRANKLIN_6,FRANKLIN_6_5,East,20.0,1.04705,20.941,-26.06,0.0,,351.99,3994,56.52,,0,0,1,PV (Remote Reg Primary),0
200181,26.3308,-97.5857,4,HARLINGEN_6,HARLINGEN_6_2,South,13.8,1.04694,14.448,37.93,0.0,,200.0,3292,32.69,,0,0,1,PV (Remote Reg Primary),0
292,31.995,-102.8283,1,GOLDSMITH_4,GOLDSMITH_4_5_292,Far_West,18.0,1.0468,18.842,52.03,0.0,,90.23,3719,13.64,,0,0,1,PQ (Remote Reg Secondary),0
160301,28.1093,-97.7505,4,MATHIS_4,MATHIS_4_3,South,24.0,1.04675,25.122,0.56,0.0,,307.1,2431,128.6,,0,0,1,PQ (Gens at Var Limit),0
290,31.995,-102.8283,1,GOLDSMITH_4,GOLDSMITH_4_5_290,Far_West,18.0,1.04652,18.837,49.94,0.0,,9.21,3719,13.64,,0,0,1,PQ (Remote Reg Secondary),0
288,31.995,-102.8283,1,GOLDSMITH_4,GOLDSMITH_4_5_288,Far_West,18.0,1.04651,18.837,49.91,0.0,,8.21,3719,13.64,,0,0,1,PV (Remote Reg Primary),0
181,33.7039,-97.372,2,MUENSTER_6,MUENSTER_6_4_181,North,13.8,1.04645,14.441,-28.73,0.0,,69.41,2209,23.14,,0,0,1,PQ (Remote Reg Secondary),0
184,33.7039,-97.372,2,MUENSTER_6,MUENSTER_6_4_184,North,13.8,1.04645,14.441,-28.7,0.0,,71.57,2209,23.14,,0,0,1,PQ (Remote Reg Secondary),0
180,33.7039,-97.372,2,MUENSTER_6,MUENSTER_6_4_180,North,13.8,1.04645,14.441,-28.78,0.0,,66.02,2209,23.14,,0,0,1,PV (Remote Reg Primary),0
182,33.7039,-97.372,2,MUENSTER_6,MUENSTER_6_4_182,North,13.8,1.04645,14.441,-28.81,0.0,,64.12,2209,23.14,,0,0,1,PQ (Remote Reg Secondary),0
183,33.7039,-97.372,2,MUENSTER_6,MUENSTER_6_4_183,North,13.8,1.04645,14.441,-28.81,0.0,,64.12,2209,23.14,,0,0,1,PQ (Remote Reg Secondary),0
160191,27.8194,-97.4192,4,CORPUS_CHRISTI_27,CORPUS_CHRISTI_27_4,South,13.8,1.04643,14.441,-3.16,0.0,,15.86,2401,41.52,,0,0,1,PQ (Remote Reg Secondary),0
291,31.995,-102.8283,1,GOLDSMITH_4,GOLDSMITH_4_5_291,Far_West,18.0,1.04568,18.822,54.16,0.0,,172.13,3719,13.64,,0,0,1,PQ (Remote Reg Secondary),0
289,31.995,-102.8283,1,GOLDSMITH_4,GOLDSMITH_4_5_289,Far_West,18.0,1.04568,18.822,54.16,0.0,,172.13,3719,13.64,,0,0,1,PQ (Remote Reg Secondary),0
129,32.1982,-100.2686,3,BLACKWELL_2,BLACKWELL_2_6_129,West,13.8,1.0456,14.429,22.03,0.0,,48.85,4203,7.1,,0,0,1,PQ (Remote Reg Secondary),0
128,32.1982,-100.2686,3,BLACKWELL_2,BLACKWELL_2_6_128,West,13.8,1.0456,14.429,22.03,0.0,,48.85,4203,7.1,,0,0,1,PV (Remote Reg Primary),0
122,29.8222,-95.2194,7,GALENA_PARK_18,GALENA_PARK_18_8_122,Coast,13.8,1.0456,14.429,-55.03,0.0,,103.85,829,15.37,,0,0,1,PV (Remote Reg Primary),0
123,29.8222,-95.2194,7,GALENA_PARK_18,GALENA_PARK_18_8_123,Coast,13.8,1.0456,14.429,-55.03,0.0,,103.85,829,15.37,,0,0,1,PQ (Remote Reg Secondary),0
160278,27.9959,-97.2967,4,TAFT_3,TAFT_3_3,South,13.8,1.04557,14.429,2.22,0.0,,200.1,2423,28.54,,0,0,1,PV (Remote Reg Primary),0
124,29.8222,-95.2194,7,GALENA_PARK_18,GALENA_PARK_18_8_124,Coast,13.8,1.04555,14.429,-55.15,0.0,,96.58,829,15.37,,0,0,1,PQ (Remote Reg Secondary),0
130,32.1982,-100.2686,3,BLACKWELL_2,BLACKWELL_2_6_130,West,13.8,1.04555,14.429,22.16,0.0,,51.82,4203,7.1,,0,0,1,PQ (Remote Reg Secondary),0
178,30.2934,-97.7844,6,AUSTIN_55,AUSTIN_55_3_178,South_Central,13.8,1.04554,14.428,-36.2,0.0,,91.41,1810,7.89,,0,0,1,PQ (Remote Reg Secondary),0
177,30.2934,-97.7844,6,AUSTIN_55,AUSTIN_55_3_177,South_Central,13.8,1.04554,14.428,-36.2,0.0,,91.41,1810,7.89,,0,0,1,PV (Remote Reg Primary),0
139,27.5667,-99.5089,4,LAREDO_31,LAREDO_13_4_139,South,13.8,1.0455,14.428,25.4,0.0,,92.07,2985,13.31,,0,0,1,PV (Remote Reg Primary),0
140,27.5667,-99.5089,4,LAREDO_31,LAREDO_13_4_140,South,13.8,1.0455,14.428,25.4,0.0,,92.07,2985,13.31,,0,0,1,PQ (Remote Reg Secondary),0
141,27.5667,-99.5089,4,LAREDO_31,LAREDO_13_4_141,South,13.8,1.0455,14.428,25.4,0.0,,92.07,2985,13.31,,0,0,1,PQ (Remote Reg Secondary),0
142,27.5667,-99.5089,4,LAREDO_31,LAREDO_13_4_142,South,13.8,1.0455,14.428,25.4,0.0,,92.07,2985,13.31,,0,0,1,PQ (Remote Reg Secondary),0
143,27.5667,-99.5089,4,LAREDO_31,LAREDO_13_4_143,South,13.8,1.0455,14.428,25.3,0.0,,87.14,2985,13.31,,0,0,1,PQ (Remote Reg Secondary),0
154,32.1246,-96.1013,8,TRINIDAD_5,TRINIDAD_5_6_154,East,13.8,1.04548,14.428,-30.82,0.0,,97.87,4553,15.31,,0,0,1,PQ (Remote Reg Secondary),0
321,33.1612,-96.2397,5,CADDO_MILLS_6,CADDO_MILLS_6_3_321,North_Central,13.8,1.04544,14.427,-45.4,0.0,,42.18,2880,9.12,,0,0,1,PQ (Remote Reg Secondary),0
320,33.1612,-96.2397,5,CADDO_MILLS_6,CADDO_MILLS_6_3_320,North_Central,13.8,1.04544,14.427,-45.4,0.0,,42.18,2880,9.12,,0,0,1,PV (Remote Reg Primary),0
210336,31.0559,-97.3172,5,TEMPLE_7,TEMPLE_7_2,North_Central,24.0,1.04542,25.09,-26.21,0.0,,241.56,3576,54.76,,0,0,1,PV (Remote Reg Primary),0
322,33.1612,-96.2397,5,CADDO_MILLS_6,CADDO_MILLS_6_3_322,North_Central,13.8,1.04542,14.427,-43.98,0.0,,90.13,2880,9.12,,0,0,1,PQ (Remote Reg Secondary),0
240223,32.214,-100.0571,3,WINGATE_3,WINGATE_3_4,West,13.8,1.04539,14.426,13.73,0.0,,213.0,4189,72.51,,0,0,1,PQ (Gens at Var Limit),0
152,32.1246,-96.1013,8,TRINIDAD_5,TRINIDAD_5_6_152,East,13.8,1.04538,14.426,-30.27,0.0,,127.5,4553,15.31,,0,0,1,PV (Remote Reg Primary),0
153,32.1246,-96.1013,8,TRINIDAD_5,TRINIDAD_5_6_153,East,13.8,1.04538,14.426,-30.27,0.0,,127.5,4553,15.31,,0,0,1,PQ (Remote Reg Secondary),0
267,29.4829,-95.6311,7,THOMPSONS_6,THOMPSONS_6_10_267,Coast,13.8,1.04537,14.426,-36.05,0.0,,255.62,831,28.6,,0,0,1,PQ (Remote Reg Secondary),0
266,29.4829,-95.6311,7,THOMPSONS_6,THOMPSONS_6_10_266,Coast,13.8,1.0453,14.425,-35.92,0.0,,267.13,831,28.6,,0,0,1,PV (Remote Reg Primary),0
268,29.4829,-95.6311,7,THOMPSONS_6,THOMPSONS_6_10_268,Coast,13.8,1.04529,14.425,-35.9,0.0,,268.67,831,28.6,,0,0,1,PQ (Remote Reg Secondary),0
416,33.1708,-96.1264,5,GREENVILLE_8,GREENVILLE_8_6_416,North_Central,13.8,1.04521,14.424,-39.3,0.0,,61.41,2865,17.02,,0,0,1,PQ (Remote Reg Secondary),0
415,33.1708,-96.1264,5,GREENVILLE_8,GREENVILLE_8_6_415,North_Central,13.8,1.04518,14.424,-38.99,0.0,,80.0,2865,17.02,,0,0,1,PQ (Remote Reg Secondary),0
414,33.1708,-96.1264,5,GREENVILLE_8,GREENVILLE_8_6_414,North_Central,13.8,1.04518,14.424,-38.99,0.0,,80.0,2865,17.02,,0,0,1,PV (Remote Reg Primary),0
219,32.5145,-99.6564,3,ABILENE_7,ABILENE_7_4_219,West,18.0,1.04516,18.813,8.29,0.0,,139.83,4194,34.17,,0,0,1,PQ (Remote Reg Secondary),0
218,32.5145,-99.6564,3,ABILENE_7,ABILENE_7_4_218,West,18.0,1.04516,18.813,8.3,0.0,,141.09,4194,34.17,,0,0,1,PQ (Remote Reg Secondary),0
217,32.5145,-99.6564,3,ABILENE_7,ABILENE_7_4_217,West,18.0,1.04516,18.813,8.3,0.0,,141.09,4194,34.17,,0,0,1,PQ (Remote Reg Secondary),0
215,32.5145,-99.6564,3,ABILENE_7,ABILENE_7_4_215,West,18.0,1.04516,18.813,8.3,0.0,,141.14,4194,34.17,,0,0,1,PV (Remote Reg Primary),0
150515,33.5098,-98.3608,2,WINDTHORST_3,WINDTHORST_3_3,North,13.8,1.04516,14.423,-21.29,0.0,,46.71,2204,61.4,,0,0,1,PQ (Gens at Var Limit),0
216,32.5145,-99.6564,3,ABILENE_7,ABILENE_7_4_216,West,18.0,1.04515,18.813,8.43,0.0,,156.51,4194,34.17,,0,0,1,PQ (Remote Reg Secondary),0
111218,28.795,-96.0481,7,ELMATON_3,ELMATON_3_3,Coast,18.0,1.04503,18.811,-33.78,0.0,,836.18,832,80.07,,0,0,1,PQ (Remote Reg Secondary),0
250347,31.9399,-94.9898,8,REKLAW_4,REKLAW_4_3,East,13.8,1.04495,14.42,-38.95,0.0,,149.55,4552,24.86,,0,0,1,PV (Remote Reg Primary),0
170167,32.9278,-96.6124,5,GARLAND_6,GARLAND_6_1,North_Central,69.0,1.0449,72.098,-73.54,58.02,18.34,,2578,,94.11,0,0,1,PQ,0
270214,29.7807,-97.9894,6,SAN_MARCOS_7,SAN_MARCOS_7_4,South_Central,22.0,1.04487,22.987,-34.09,0.0,,115.87,4892,48.83,,0,0,1,PQ (Remote Reg Secondary),0
140309,30.3034,-97.6128,6,MANOR_7,MANOR_7_7,South_Central,13.8,1.04485,14.419,-34.34,0.0,,80.03,1809,18.94,,0,0,1,PQ (Remote Reg Secondary),0
220005,30.9976,-104.769,1,VAN_HORN_1,VAN_HORN_1_1,Far_West,138.0,1.04471,144.171,38.86,11.19,1.74,,3587,,-7.86,0,0,1,PQ,0
220,32.1982,-100.2686,3,BLACKWELL_2,BLACKWELL_2_7_220,West,13.8,1.04471,14.417,24.26,0.0,,40.86,4203,5.84,,0,0,1,PV (Remote Reg Primary),0
222,32.1982,-100.2686,3,BLACKWELL_2,BLACKWELL_2_7_222,West,13.8,1.04471,14.417,24.26,0.0,,40.86,4203,5.84,,0,0,1,PQ (Remote Reg Secondary),0
223,32.1982,-100.2686,3,BLACKWELL_2,BLACKWELL_2_7_223,West,13.8,1.04471,14.417,24.26,0.0,,40.86,4203,5.84,,0,0,1,PQ (Remote Reg Secondary),0
221,32.1982,-100.2686,3,BLACKWELL_2,BLACKWELL_2_7_221,West,13.8,1.04471,14.417,24.26,0.0,,40.86,4203,5.84,,0,0,1,PQ (Remote Reg Secondary),0
224,32.1982,-100.2686,3,BLACKWELL_2,BLACKWELL_2_7_224,West,13.8,1.04467,14.416,24.4,0.0,,43.98,4203,5.84,,0,0,1,PQ (Remote Reg Secondary),0
374,25.9131,-97.5214,4,BROWNSVILLE_15,BROWNSVILLE_15_7_374,South,18.0,1.04465,18.804,36.34,0.0,,35.23,3287,7.91,,0,0,1,PQ (Remote Reg Secondary),0
150484,33.101,-97.9574,5,PERRIN_2,PERRIN_2_6,North_Central,13.8,1.04461,14.416,-31.07,0.0,,165.0,2193,18.51,,0,0,1,PQ (Remote Reg Secondary),0
373,25.9131,-97.5214,4,BROWNSVILLE_15,BROWNSVILLE_15_7_373,South,18.0,1.04455,18.802,36.01,0.0,,24.13,3287,7.91,,0,0,1,PV (Remote Reg Primary),0
179,30.2934,-97.7844,6,AUSTIN_55,AUSTIN_55_3_179,South_Central,13.8,1.04443,14.413,-37.95,0.0,,24.69,1810,7.89,,0,0,1,PQ (Remote Reg Secondary),0
313,27.9959,-97.2967,4,TAFT_3,TAFT_3_4_313,South,13.8,1.04435,14.412,9.8,0.0,,191.91,2423,22.22,,0,0,1,PQ (Remote Reg Secondary),0
190172,34.197,-101.3815,2,LOCKNEY_4,LOCKNEY_4_3,North,18.0,1.04431,18.798,18.97,0.0,,150.42,3124,53.63,,0,0,1,PV (Remote Reg Primary),0
220010,30.6747,-104.151,1,FORT_DAVIS_1,FORT_DAVIS_1_1,Far_West,138.0,1.04426,144.108,41.97,2.51,0.62,,3592,,,0,0,1,PQ,0
317,33.1662,-96.1726,5,GREENVILLE_9,GREENVILLE_9_3_317,North_Central,13.8,1.04414,14.409,-43.45,0.0,,69.18,2882,9.04,,0,0,1,PV (Remote Reg Primary),0
319,33.1662,-96.1726,5,GREENVILLE_9,GREENVILLE_9_3_319,North_Central,13.8,1.04412,14.409,-43.56,0.0,,64.41,2882,9.04,,0,0,1,PQ (Remote Reg Secondary),0
318,33.1662,-96.1726,5,GREENVILLE_9,GREENVILLE_9_3_318,North_Central,13.8,1.04411,14.409,-43.63,0.0,,60.9,2882,9.04,,0,0,1,PQ (Remote Reg Secondary),0
160,29.7189,-95.2319,7,GALENA_PARK_21,GALENA_PARK_21_6_160,Coast,13.8,1.0441,14.409,-47.24,0.0,,61.89,856,16.66,,0,0,1,PQ (Remote Reg Secondary),0
160259,27.8828,-97.2428,4,INGLESIDE_4,INGLESIDE_4_4,South,18.0,1.04405,18.793,-1.96,0.0,,60.12,2417,27.28,,0,0,1,PQ (Remote Reg Secondary),0
311,27.9959,-97.2967,4,TAFT_3,TAFT_3_4_311,South,13.8,1.04404,14.408,10.44,0.0,,250.0,2423,22.22,,0,0,1,PV (Remote Reg Primary),0
312,27.9959,-97.2967,4,TAFT_3,TAFT_3_4_312,South,13.8,1.04404,14.408,10.44,0.0,,250.0,2423,22.22,,0,0,1,PQ (Remote Reg Secondary),0
160287,26.9417,-97.6425,4,ARMSTRONG_4,ARMSTRONG_4_1,South,138.0,1.044,144.072,29.74,0.0,,,2427,,,0,0,1,PQ (Remotely Regulated),0
282,26.6491,-99.0387,4,LOPENO_3,LOPENO_3_4_282,South,13.8,1.04384,14.405,40.66,0.0,,82.02,2994,10.96,,0,0,1,PQ (Remote Reg Secondary),0
281,26.6491,-99.0387,4,LOPENO_3,LOPENO_3_4_281,South,13.8,1.04384,14.405,40.66,0.0,,82.02,2994,10.96,,0,0,1,PQ (Remote Reg Secondary),0
283,26.6491,-99.0387,4,LOPENO_3,LOPENO_3_4_283,South,13.8,1.04384,14.405,40.66,0.0,,82.02,2994,10.96,,0,0,1,PQ (Remote Reg Secondary),0
111217,28.795,-96.0481,7,ELMATON_3,ELMATON_3_2,Coast,13.8,1.04383,14.405,-35.31,0.0,,846.22,832,80.07,,0,0,1,PV (Remote Reg Primary),0
284,26.6491,-99.0387,4,LOPENO_3,LOPENO_3_4_284,South,13.8,1.04381,14.405,40.81,0.0,,89.72,2994,10.96,,0,0,1,PQ (Remote Reg Secondary),0
280,26.6491,-99.0387,4,LOPENO_3,LOPENO_3_4_280,South,13.8,1.04381,14.405,40.83,0.0,,90.76,2994,10.96,,0,0,1,PV (Remote Reg Primary),0
130211,32.6051,-96.7417,5,LANCASTER_9,LANCASTER_9_1,North_Central,69.0,1.04375,72.019,-67.45,6.72,2.43,,1443,,81.05,0,0,1,PQ,0
159,29.7189,-95.2319,7,GALENA_PARK_21,GALENA_PARK_21_6_159,Coast,13.8,1.04356,14.401,-45.46,0.0,,196.0,856,16.66,,0,0,1,PQ (Remote Reg Secondary),0
158,29.7189,-95.2319,7,GALENA_PARK_21,GALENA_PARK_21_6_158,Coast,13.8,1.04356,14.401,-45.46,0.0,,196.0,856,16.66,,0,0,1,PV (Remote Reg Primary),0
140308,30.3034,-97.6128,6,MANOR_7,MANOR_7_6,South_Central,18.0,1.04346,18.782,-34.44,0.0,,102.82,1809,18.94,,0,0,1,PV (Remote Reg Primary),0
339,33.1662,-96.1726,5,GREENVILLE_9,GREENVILLE_9_4_339,North_Central,18.0,1.04336,18.78,-45.93,0.0,,32.24,2882,8.66,,0,0,1,PQ (Remote Reg Secondary),0
97,33.7522,-100.9674,2,MCADOO_1,MCADOO_1_3_97,North,18.0,1.04333,18.78,51.68,0.0,,41.23,3103,-9.82,,0,0,1,PQ (Remote Reg Secondary),0
338,33.1662,-96.1726,5,GREENVILLE_9,GREENVILLE_9_4_338,North_Central,18.0,1.04332,18.78,-45.72,0.0,,42.0,2882,8.66,,0,0,1,PQ (Remote Reg Secondary),0
337,33.1662,-96.1726,5,GREENVILLE_9,GREENVILLE_9_4_337,North_Central,18.0,1.04332,18.78,-45.72,0.0,,42.0,2882,8.66,,0,0,1,PV (Remote Reg Primary),0
140361,30.1458,-97.55,6,DEL_VALLE_11,DEL_VALLE_11_2,South_Central,13.8,1.04329,14.397,-31.42,0.0,,67.34,1820,17.58,,0,0,1,PV (Remote Reg Primary),0
150276,32.9088,-97.3724,5,HASLET_2,HASLET_2_1,North_Central,69.0,1.04327,71.985,-54.33,17.83,1.93,,2062,,211.59,0,0,1,PQ,0
138,32.9698,-100.5242,2,ROTAN_2,ROTAN_2_3_138,North,13.8,1.04325,14.397,28.45,0.0,,43.67,3106,6.19,,0,0,1,PQ (Remote Reg Secondary),0
134,32.9698,-100.5242,2,ROTAN_2,ROTAN_2_3_134,North,13.8,1.04324,14.397,28.42,0.0,,42.13,3106,6.19,,0,0,1,PV (Remote Reg Primary),0
135,32.9698,-100.5242,2,ROTAN_2,ROTAN_2_3_135,North,13.8,1.04324,14.397,28.42,0.0,,42.13,3106,6.19,,0,0,1,PQ (Remote Reg Secondary),0
136,32.9698,-100.5242,2,ROTAN_2,ROTAN_2_3_136,North,13.8,1.04324,14.397,28.42,0.0,,42.13,3106,6.19,,0,0,1,PQ (Remote Reg Secondary),0
137,32.9698,-100.5242,2,ROTAN_2,ROTAN_2_3_137,North,13.8,1.04324,14.397,28.42,0.0,,42.13,3106,6.19,,0,0,1,PQ (Remote Reg Secondary),0
214,30.9514,-102.4141,1,IMPERIAL_2,IMPERIAL_2_4_214,Far_West,13.8,1.04301,14.394,37.71,0.0,,67.13,3707,5.32,,0,0,1,PQ (Remote Reg Secondary),0
150482,33.101,-97.9574,5,PERRIN_2,PERRIN_2_4,North_Central,13.8,1.04301,14.394,-29.36,0.0,,290.5,2193,18.51,,0,0,1,PQ (Remote Reg Secondary),0
132,31.0855,-100.6788,3,KNICKERBOCKER_7,KNICKERBOCKER_7_3_132,West,13.8,1.04301,14.394,13.54,0.0,,61.21,4209,7.85,,0,0,1,PQ (Remote Reg Secondary),0
131,31.0855,-100.6788,3,KNICKERBOCKER_7,KNICKERBOCKER_7_3_131,West,13.8,1.04301,14.394,13.54,0.0,,61.21,4209,7.85,,0,0,1,PV (Remote Reg Primary),0
220215,31.7272,-101.582,1,GARDEN_CITY_4,GARDEN_CITY_4_1,Far_West,138.0,1.043,143.934,26.91,6.16,0.87,,3727,,,0,0,1,PQ (Remotely Regulated),0
369,26.126,-97.3776,4,LOS_FRESNOS_3,LOS_FRESNOS_3_3_369,South,18.0,1.043,18.774,49.25,0.0,,90.21,3298,6.69,,0,0,1,PQ (Remote Reg Secondary),0
370,26.126,-97.3776,4,LOS_FRESNOS_3,LOS_FRESNOS_3_3_370,South,18.0,1.043,18.774,49.25,0.0,,90.21,3298,6.69,,0,0,1,PQ (Remote Reg Secondary),0
368,26.126,-97.3776,4,LOS_FRESNOS_3,LOS_FRESNOS_3_3_368,South,18.0,1.043,18.774,49.25,0.0,,90.21,3298,6.69,,0,0,1,PV (Remote Reg Primary),0
371,26.126,-97.3776,4,LOS_FRESNOS_3,LOS_FRESNOS_3_3_371,South,18.0,1.043,18.774,49.25,0.0,,90.21,3298,6.69,,0,0,1,PQ (Remote Reg Secondary),0
133,31.0855,-100.6788,3,KNICKERBOCKER_7,KNICKERBOCKER_7_3_133,West,13.8,1.04299,14.393,13.47,0.0,,57.1,4209,7.85,,0,0,1,PQ (Remote Reg Secondary),0
176,31.8908,-96.1131,3,FAIRFIELD_5,FAIRFIELD_5_8_176,West,13.8,1.04294,14.393,-28.61,0.0,,61.89,4556,11.0,,0,0,1,PQ (Remote Reg Secondary),0
185,32.4601,-102.6728,1,ANDREWS_3,ANDREWS_3_3_185,Far_West,18.0,1.04293,18.773,56.58,0.0,,99.13,3742,6.94,,0,0,1,PV (Remote Reg Primary),0
186,32.4601,-102.6728,1,ANDREWS_3,ANDREWS_3_3_186,Far_West,18.0,1.04293,18.773,56.58,0.0,,99.13,3742,6.94,,0,0,1,PQ (Remote Reg Secondary),0
213,30.9514,-102.4141,1,IMPERIAL_2,IMPERIAL_2_4_213,Far_West,13.8,1.0429,14.392,36.98,0.0,,38.71,3707,5.32,,0,0,1,PQ (Remote Reg Secondary),0
212,30.9514,-102.4141,1,IMPERIAL_2,IMPERIAL_2_4_212,Far_West,13.8,1.0429,14.392,36.98,0.0,,38.71,3707,5.32,,0,0,1,PV (Remote Reg Primary),0
150481,33.101,-97.9574,5,PERRIN_2,PERRIN_2_3,North_Central,20.0,1.04288,20.858,-30.83,0.0,,264.86,2193,18.51,,0,0,1,PV (Remote Reg Primary),0
187,32.4601,-102.6728,1,ANDREWS_3,ANDREWS_3_3_187,Far_West,18.0,1.04286,18.771,55.94,0.0,,65.21,3742,6.94,,0,0,1,PQ (Remote Reg Secondary),0
278,31.4745,-96.9571,5,RIESEL_5,RIESEL_5_4_278,North_Central,13.8,1.04269,14.389,-18.02,0.0,,258.26,3575,24.15,,0,0,1,PQ (Remote Reg Secondary),0
275,31.4745,-96.9571,5,RIESEL_5,RIESEL_5_4_275,North_Central,13.8,1.04269,14.389,-18.01,0.0,,259.56,3575,24.15,,0,0,1,PV (Remote Reg Primary),0
276,31.4745,-96.9571,5,RIESEL_5,RIESEL_5_4_276,North_Central,13.8,1.04269,14.389,-18.0,0.0,,261.26,3575,24.15,,0,0,1,PQ (Remote Reg Secondary),0
277,31.4745,-96.9571,5,RIESEL_5,RIESEL_5_4_277,North_Central,13.8,1.04268,14.389,-17.97,0.0,,266.54,3575,24.15,,0,0,1,PQ (Remote Reg Secondary),0
120469,29.3098,-98.3203,6,ADKINS_8,ADKINS_8_2,South_Central,13.8,1.04262,14.388,-25.89,0.0,,205.15,1256,23.12,,0,0,1,PV (Remote Reg Primary),0
160269,27.0702,-97.5077,4,ARMSTRONG_3,ARMSTRONG_3_2,South,138.0,1.04261,143.881,25.73,0.0,,,2420,,,0,0,1,PQ,0
190133,35.2053,-101.4342,2,PANHANDLE_5,PANHANDLE_5_1,North,138.0,1.04257,143.875,40.83,0.0,,,3109,,,0,0,1,PQ,0
204,28.1093,-97.7505,4,MATHIS_4,MATHIS_4_4_204,South,24.0,1.04257,25.022,5.28,0.0,,82.13,2431,0.0,,0,0,1,PQ,0
203,28.1093,-97.7505,4,MATHIS_4,MATHIS_4_4_203,South,24.0,1.04257,25.022,5.28,0.0,,82.13,2431,0.0,,0,0,1,PQ,0
202,28.1093,-97.7505,4,MATHIS_4,MATHIS_4_4_202,South,24.0,1.04257,25.022,5.28,0.0,,82.13,2431,0.0,,0,0,1,PQ,0
205,28.1093,-97.7505,4,MATHIS_4,MATHIS_4_4_205,South,24.0,1.04257,25.022,5.28,0.0,,82.13,2431,0.0,,0,0,1,PQ,0
360,31.1125,-100.0281,3,EDEN_2,EDEN_2_4_360,West,13.8,1.04254,14.387,4.84,0.0,,42.13,4218,8.72,,0,0,1,PQ (Remote Reg Secondary),0
359,31.1125,-100.0281,3,EDEN_2,EDEN_2_4_359,West,13.8,1.04254,14.387,4.84,0.0,,42.13,4218,8.72,,0,0,1,PV (Remote Reg Primary),0
175,31.8908,-96.1131,3,FAIRFIELD_5,FAIRFIELD_5_8_175,West,13.8,1.04253,14.387,-26.71,0.0,,200.0,4556,11.0,,0,0,1,PQ (Remote Reg Secondary),0
174,31.8908,-96.1131,3,FAIRFIELD_5,FAIRFIELD_5_8_174,West,13.8,1.04253,14.387,-26.71,0.0,,200.0,4556,11.0,,0,0,1,PV (Remote Reg Primary),0
372,26.126,-97.3776,4,LOS_FRESNOS_3,LOS_FRESNOS_3_3_372,South,18.0,1.04253,18.766,48.29,0.0,,34.81,3298,6.69,,0,0,1,PQ (Remote Reg Secondary),0
